Station;Temperature mini;Temperature maxi;Temperature mini moy.;Temperature maxi moy.;Temperature moy.;Precipitations;Ensoleillement;
68 - Bâle Mulhouse;-0.1;30.3;0.0;0.0;0.0;66.3;-
69 - Lyon Bron;4.7;30.6;0.0;0.0;0.0;150.0;179h00
69 - Lyon St Exupéry;5.6;30.3;0.0;0.0;0.0;148.7;-
70 - Luxeuil St Sauveur;-1.9;28.6;0.0;0.0;0.0;168.4;161h00
71 - Macon Charnay;3.8;29.5;0.0;0.0;0.0;151.3;178h00
71 - Saint Yan;0.8;30.2;0.0;0.0;0.0;118.6;-
72 - Le Mans Arnage;3.0;30.1;0.0;0.0;0.0;97.7;148h00
73 - Bourg-Saint-Maurice;3.5;28.0;0.0;0.0;0.0;109.4;-
73 - Chambéry Aix les Bains;3.9;27.3;0.0;0.0;0.0;139.0;148h00
74 - Annecy Meythet;3.9;27.5;0.0;0.0;0.0;204.6;-
75 - Paris Montsouris;5.6;28.6;0.0;0.0;0.0;89.2;148h00
76 - Dieppe;2.0;27.5;0.0;0.0;0.0;94.0;-
76 - Le Havre Cap de la Hève;5.6;27.6;0.0;0.0;0.0;62.1;-
76 - Le Havre-Octeville;3.8;28.3;0.0;0.0;0.0;81.3;-
76 - Rouen Boos;1.4;28.3;0.0;0.0;0.0;76.2;138h00
77 - Melun Villaroche;2.6;27.4;0.0;0.0;0.0;116.4;139h00
78 - Toussus Le Noble;3.3;28.2;0.0;0.0;0.0;113.9;-
78 - Trappes;3.3;28.5;0.0;0.0;0.0;84.1;144h00
79 - Niort Souche;6.5;31.1;0.0;0.0;0.0;192.6;168h00
80 - Abbeville;2.1;27.5;0.0;0.0;0.0;101.0;-
80 - Albert Bray;2.1;27.3;0.0;0.0;0.0;77.1;-
81 - Albi Le Sequestre;5.7;34.3;0.0;0.0;0.0;51.6;175h00
82 - Montauban  Lamothe-Capdeville;6.0;34.2;0.0;0.0;0.0;80.5;182h00
83 - Cap Cepet;0.0;0.0;0.0;0.0;0.0;0.0;-
83 - Hyeres Le Palivestre;8.5;27.3;0.0;0.0;0.0;38.0;-
83 - Le Luc Le Cannet;8.9;33.9;0.0;0.0;0.0;71.8;212h00
84 - Avignon;5.4;31.0;0.0;0.0;0.0;59.6;-
84 - Carpentras;6.0;31.2;0.0;0.0;0.0;65.6;-
84 - Orange Caritat;6.5;31.8;0.0;0.0;0.0;87.4;-
85 - L'Ile d'Yeu - Saint Sauveur;10.3;26.8;0.0;0.0;0.0;157.4;-
85 - La Roche sur Yon Les Ajoncs;5.9;30.5;0.0;0.0;0.0;181.1;164h00
86 - Poitiers Biard;4.3;32.2;0.0;0.0;0.0;126.7;162h00
87 - Limoges Bellegarde;5.6;30.0;0.0;0.0;0.0;195.0;159h00
89 - Auxerre / Perrigny;2.3;30.6;0.0;0.0;0.0;89.1;164h00
90 - Dorans / Belfort;3.3;29.5;0.0;0.0;0.0;124.1;-
91 - Paris Orly;4.8;28.7;0.0;0.0;0.0;90.1;147h00
93 - Paris Le Bourget;3.1;28.2;0.0;0.0;0.0;71.1;-
95 - Paris Roissy CDG;2.6;28.4;0.0;0.0;0.0;83.0;135h00
95 - Pontoise Cormeilles Boissy-l'Aillerie;1.2;28.2;0.0;0.0;0.0;84.6;-
